summary,config,name
"{'_runtime': 1164, '_step': 0, '_timestamp': 1768014671.732159, '_wandb': {'runtime': 1164}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1851
"{'_runtime': 1789, '_step': 0, '_timestamp': 1768016485.9172094, '_wandb': {'runtime': 1789}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1911
"{'_runtime': 1333, '_step': 0, '_timestamp': 1768016135.941575, '_wandb': {'runtime': 1333}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1913
"{'_runtime': 852, '_step': 0, '_timestamp': 1768017054.381441, '_wandb': {'runtime': 852}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1936
"{'_runtime': 1002, '_step': 0, '_timestamp': 1768017559.115714, '_wandb': {'runtime': 1002}, 'final_mean': 491.0857142857143, 'final_sd': 42.73029800208441}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1942
"{'_runtime': 905, '_step': 0, '_timestamp': 1768017983.2397437, '_wandb': {'runtime': 905}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1951
"{'_runtime': 946, '_step': 0, '_timestamp': 1768018527.7185173, '_wandb': {'runtime': 946}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1959
"{'_runtime': 1124, '_step': 0, '_timestamp': 1768019134.0027544, '_wandb': {'runtime': 1124}, 'final_mean': 486.3571428571428, 'final_sd': 79.5508886031515}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2006
"{'_runtime': 777, '_step': 0, '_timestamp': 1768019331.1772056, '_wandb': {'runtime': 777}, 'final_mean': 15.057142857142855, 'final_sd': 1.7879414682470876}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2015
"{'_runtime': 961, '_step': 0, '_timestamp': 1768020141.113987, '_wandb': {'runtime': 961}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2026
"{'_runtime': 850, '_step': 0, '_timestamp': 1768020232.9334157, '_wandb': {'runtime': 850}, 'final_mean': 147.32857142857142, 'final_sd': 3.3794396347468547}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2029
"{'_runtime': 1136, '_step': 0, '_timestamp': 1768021296.839574, '_wandb': {'runtime': 1136}, 'final_mean': 191.18571428571428, 'final_sd': 122.30725861617567}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2042
"{'_runtime': 894, '_step': 0, '_timestamp': 1768021155.001357, '_wandb': {'runtime': 894}, 'final_mean': 208.5142857142857, 'final_sd': 127.5403289559976}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2044
"{'_runtime': 951, '_step': 0, '_timestamp': 1768022260.7824657, '_wandb': {'runtime': 951}, 'final_mean': 111.28571428571428, 'final_sd': 1.920884150168184}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2101
"{'_runtime': 931, '_step': 0, '_timestamp': 1768022271.2452562, '_wandb': {'runtime': 931}, 'final_mean': 183.9857142857143, 'final_sd': 108.29107506519414}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2102
"{'_runtime': 882, '_step': 0, '_timestamp': 1768023188.5960732, '_wandb': {'runtime': 882}, 'final_mean': 325.34285714285716, 'final_sd': 195.5977567585569}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2118
"{'_runtime': 911, '_step': 0, '_timestamp': 1768023222.2057786, '_wandb': {'runtime': 911}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2118
"{'_runtime': 1272, '_step': 0, '_timestamp': 1768024527.0884094, '_wandb': {'runtime': 1272}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2134
"{'_runtime': 806, '_step': 0, '_timestamp': 1768024275.264533, '_wandb': {'runtime': 806}, 'final_mean': 148.55714285714285, 'final_sd': 4.9645477834217235}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2137
"{'_runtime': 860, '_step': 0, '_timestamp': 1768025165.4092453, '_wandb': {'runtime': 860}, 'final_mean': 397.5571428571429, 'final_sd': 5.640759103640761}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2151
"{'_runtime': 989, '_step': 0, '_timestamp': 1768025739.923746, '_wandb': {'runtime': 989}, 'final_mean': 425.62857142857143, 'final_sd': 163.50650239831631}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2159
"{'_runtime': 1259, '_step': 0, '_timestamp': 1768026453.063374, '_wandb': {'runtime': 1259}, 'final_mean': 123.55714285714286, 'final_sd': 70.25964818631891}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2206
"{'_runtime': 939, '_step': 0, '_timestamp': 1768026704.979673, '_wandb': {'runtime': 939}, 'final_mean': 129.8, 'final_sd': 4.271500238290323}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2216
"{'_runtime': 929, '_step': 0, '_timestamp': 1768027405.4392684, '_wandb': {'runtime': 929}, 'final_mean': 108.04285714285714, 'final_sd': 22.26042979580308}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2227
"{'_runtime': 1085, '_step': 0, '_timestamp': 1768027814.6715133, '_wandb': {'runtime': 1085}, 'final_mean': 463.75714285714287, 'final_sd': 60.3694425337582}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2232
"{'_runtime': 766, '_step': 0, '_timestamp': 1768028393.641687, '_wandb': {'runtime': 766}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2247
"{'_runtime': 1041, '_step': 0, '_timestamp': 1768029381.6517584, '_wandb': {'runtime': 1041}, 'final_mean': 383.8285714285714, 'final_sd': 67.27129963886561}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2259
"{'_runtime': 1222, '_step': 0, '_timestamp': 1768029671.0012157, '_wandb': {'runtime': 1222}, 'final_mean': 482.6428571428572, 'final_sd': 82.29182144995345}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2300
"{'_runtime': 968, '_step': 0, '_timestamp': 1768030377.7676818, '_wandb': {'runtime': 968}, 'final_mean': 307.01428571428573, 'final_sd': 185.97307738004463}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2316
"{'_runtime': 888, '_step': 0, '_timestamp': 1768030588.2936964, '_wandb': {'runtime': 888}, 'final_mean': 92.14285714285714, 'final_sd': 3.377597262153397}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2321
"{'_runtime': 918, '_step': 0, '_timestamp': 1768031355.8950174, '_wandb': {'runtime': 918}, 'final_mean': 24.757142857142856, 'final_sd': 10.969354342616414}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2333
"{'_runtime': 1381, '_step': 0, '_timestamp': 1768032010.5814736, '_wandb': {'runtime': 1381}, 'final_mean': 422.87142857142857, 'final_sd': 104.71320307372508}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2337
"{'_runtime': 1222, '_step': 0, '_timestamp': 1768032602.3593378, '_wandb': {'runtime': 1222}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-2349
